Ticker^Time^Last Price^Change (abs)^Change (%)^Price before closing^Price at opening^Minimum price^Average overpriced^Pieces per day^Quantity per day^Rub^Number of transactions per day
+МосЭнерго^13:47:37^2.3425^+0.0115^+0.49%^2.331^2.3395^2.3205^2.385^2.3425^7 610 000^17 828 060^1 042
2х Акции^13:47:13^1 117.5^+5^+0.45%^1 112.5^1 106.5^1 101^1 117.5^1 113^1 893^2 107 050^29
2хОФЗ^13:44:01^121 950^+150^+0.12%^121 800^121 800^121 800^121 950^121 950^537^65 481 150^8
AGROFRGT01^13:47:07^86.01^−0.99^−1.14%^87^87.08^85^87.19^85.88^754^647 524^68
AGRO-гдр^02.12.2024 23:50:01^1 083.8^−24^−2.17%^1 107.8^1 100.4^1 080^1 150.2^1 105.8^642 468^709 840 124^29 773
AKAI ETF^13:47:33^106.05^+0.24^+0.23%^105.81^105.81^105.01^106.51^105.61^143^15 102^35
AKFB ETF^13:45:12^107.73^−0.17^−0.16%^107.9^107.9^107.58^108^107.85^573 784^61 883 516^189
AKGD ETF^13:47:33^192.28^−1.48^−0.76%^193.76^193.76^191.72^194.92^193.42^33 298^6 446 734^778
AKHT ETF^13:47:13^100.75^+0.39^+0.39%^100.36^100.72^100^100.96^100.61^1 599^160 878^101
AKMM ETF^13:47:35^140.92^+0.11^+0.08%^140.81^140.91^140.91^140.93^140.9^9 962 056^1 403 839 244^8 776
AKMP ETF^13:47:36^1.0217^+0.0007^+0.07%^1.021^1.0214^1.0214^1.022^1.0219^118 904 487^121 504 887^167 119
AKPP ETF^13:41:00^95.49^−0.71^−0.74%^96.2^97^95.41^97.58^96.67^3 608^348 786^115
AKQU ETF^13:46:57^77.81^−0.11^−0.14%^77.92^77.93^77.02^78.7^77.85^2 919^227 274^106
AKUP ETF^13:47:25^11.53^+0.05^+0.44%^11.48^11.48^11.48^11.58^11.54^118 422^1 366 621^845
AMFL ETF^13:25:19^104.92^+0.06^+0.06%^104.86^104.9^104.9^105.13^105.04^50^5 252^16
AMGB ETF^12:34:31^107.2^+0.6^+0.56%^106.6^107.3^107.2^107.4^107.4^104^11 169^6
AMNR ETF^13:46:44^123.954^+0.072^+0.06%^123.882^123.944^123.944^123.954^123.945^643 483^79 756 659^155
AMNY ETF^13:47:23^1 198.54^−7.26^−0.60%^1 205.8^1 210.02^1 196.3^1 210.02^1 209.71^84 785^102 565 528^36
AMRE ETF^13:47:33^110.7^−0.1^−0.09%^110.8^110.3^110.1^111.1^110.7^1 457^161 270^26
AMRH ETF^13:27:35^130.7^+0.2^+0.15%^130.5^130.5^130.2^130.7^130.7^909^118 765^22
ANTERRA-02^13:47:41^86.84^−0.17^−0.20%^87.01^87^86.84^87.8^87.29^63^54 992^25
BCSB ETF^13:47:35^12.818^+0.104^+0.82%^12.714^12.75^12.716^12.85^12.746^6 687^85 229^61
BCSD ETF^13:47:32^11.386^+0.008^+0.07%^11.378^11.383^11.38^11.386^11.385^21 581 256^245 697 600^1 212
BCSR ETF^13:47:24^11.68^+0.01^+0.09%^11.67^11.67^11.61^11.74^11.67^191 456^2 234 330^101
BLR-27^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A
BLR-30^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A
BLR-31^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A^N/A
BOND ETF^13:46:21^1 274^+0.6^+0.05%^1 273.4^1 273.4^1 273.4^1 274.4^1 273.8^178^226 739^9
CASH ETF^13:46:44^10.8604^+0.0051^+0.05%^10.8553^10.8615^10.8604^10.8615^10.8612^1 739 097^18 888 728^174
CIAN-адр^05.02.2025 19:00:04^575^+24.2^+4.39%^550.8^549.8^533^580^557.6^111 983^62 450 382^5 357
CNYM ETF^13:47:36^128.52^−0.88^−0.68%^129.4^129.71^128.43^129.98^129.58^297 886^38 581 915^647
CTRLлиз1Р1^13:47:40^81.19^+0.57^+0.71%^80.62^81.18^80.68^81.5^81.18^199^146 956^52
CTRLлиз1Р2^13:44:55^81.47^−0.03^−0.04%^81.5^81.51^81.24^81.51^81.39^166^135 114^38
EQMX ETF^13:47:38^142.6^−0.25^−0.18%^142.85^143^141.95^143.2^142.7^115 686^16 507 641^1 306
ESGE ETF^13:47:15^89.6^−0.33^−0.37%^89.93^90.03^89.03^90.03^89.57^1 076^96 376^64
ESGR ETF^13:47:15^1 265.5^+9.5^+0.76%^1 256^1 264^1 262^1 265.5^1 264.5^4^5 057^4
ETF AKIE^13:47:30^1 042.65^+1.26^+0.12%^1 041.39^1 050^1 030.01^1 068.22^1 037.75^565^586 327^30
ETF AKMB^13:47:33^1.5982^+0.0004^+0.03%^1.5978^1.599^1.5928^1.599^1.598^23 918 988^38 223 324^6 188
ETF AKME^13:47:38^191.2^−0.6^−0.31%^191.8^191.8^190^192.4^191^79 152^15 119 347^982
ETF DIVD^13:47:31^1 189^−6.6^−0.55%^1 195.6^1 204.4^1 182.4^1 204.4^1 191^1 509^1 797 114^74
ETF GROD^13:45:46^814^−1^−0.12%^815^815^809.5^819^810.5^135^109 392^10
ETLN-гдр^13:47:23^67.08^+0.48^+0.72%^66.6^68.12^66.58^68.12^67.16^58 024^3 896 349^1 050
FINC ETF^13:41:36^1 123^+5^+0.45%^1 118^1 119^1 119^1 123^1 122.6^22^24 698^2
FIXP-гдр^13:47:30^174.5^+0.2^+0.11%^174.3^173.7^172.4^180.1^175.9^142 567^25 084 149^1 527
FMMM ETF^13:47:29^10.986^+0.004^+0.04%^10.982^10.985^10.985^10.988^10.986^7 321 491^80 433 211^458
GOLD ETF^13:47:32^2.1175^−0.0325^−1.51%^2.15^2.149^2.112^2.159^2.14^18 961 538^40 573 012^17 053
GOOD ETF^13:40:21^1 077.2^+1.6^+0.15%^1 075.6^1 079.6^1 076.9^1 080^1 079.6^456^492 295^14
iMT_FREE01^13:46:54^98.68^+0.1^+0.10%^98.58^98.97^98.61^98.97^98.66^76^74 981^14
iNanduQPLC^13:47:41^177.8^+1.6^+0.91%^176.2^176.4^174.6^179.6^177.6^63 597^11 300 245^610
INFL ETF^13:43:30^112.92^+1.22^+1.09%^111.7^114.62^112.14^114.62^112.66^274^30 868^32
INGO ETF^13:45:54^129.85^+0.05^+0.04%^129.8^130.05^129.7^130.2^130^14 794^1 923 388^208
iАвиастКао^13:47:38^0.6245^+0.0045^+0.73%^0.62^0.622^0.62^0.631^0.625^52 692 000^32 931 883^1 233
iАренадата^13:47:36^136.42^−0.94^−0.68%^137.36^138^136.16^138.92^136.96^90 334^12 371 671^2 051
iАРТГЕН ао^13:47:13^91.2^+0.78^+0.86%^90.42^90.58^90.58^92.68^91.58^85 580^7 836 577^629
iВУШ 1P1^13:46:58^98.11^+0.21^+0.21%^97.9^97.91^97.91^98.18^97.98^686^672 152^90
iВУШ 1P2^13:47:31^88.35^+0.62^+0.71%^87.73^87.5^87.46^88.49^88.18^2 173^1 916 057^285
iВУШ 1P3^13:47:41^91.94^+0.06^+0.07%^91.88^91.81^91.81^92.15^91.97^520^478 263^45
iВУШХолднг^13:47:38^205.48^−0.98^−0.47%^206.46^207.8^204.5^209.87^206.85^1 195 450^247 284 532^10 894
iГЕНЕТИКО^13:47:07^30.37^+0.31^+1.03%^30.06^30.08^30^30.72^30.41^98 410^2 992 404^295
iДиасофт^13:45:21^3 465.5^+14^+0.41%^3 451.5^3 460^3 420^3 478.5^3 449.5^3 819^13 174 051^600
iИВА^13:47:37^176.25^+1.1^+0.63%^175.15^179.2^175.6^180.4^177.05^80 037^14 170 709^1 224
iКарРус1P1^13:37:40^97.25^+0.31^+0.32%^96.94^96.62^96.41^97.29^97.11^621^603 073^62
